"id","ts","temp_c","led_on","raw_adc","v_volts","rt_kohm","device_id","source"
"1206","2025-11-13 16:51:42.707082-03","23.020",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1205","2025-11-13 16:51:32.696441-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1204","2025-11-13 16:51:22.685589-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1203","2025-11-13 16:51:12.675213-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1202","2025-11-13 16:51:02.663937-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1201","2025-11-13 16:50:52.65411-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1200","2025-11-13 16:50:42.643518-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1199","2025-11-13 16:50:32.632692-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1198","2025-11-13 16:50:22.62256-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1197","2025-11-13 16:50:12.611428-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1196","2025-11-13 16:50:02.602975-03","23.160",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1195","2025-11-13 16:49:52.590612-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1194","2025-11-13 16:49:42.580023-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1193","2025-11-13 16:49:32.570384-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1192","2025-11-13 16:49:22.558757-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1191","2025-11-13 16:49:12.549136-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1190","2025-11-13 16:49:02.538717-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1189","2025-11-13 16:48:52.52676-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1188","2025-11-13 16:48:42.516809-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1187","2025-11-13 16:48:32.505676-03","23.110",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1186","2025-11-13 16:48:22.495618-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1185","2025-11-13 16:48:12.484339-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1184","2025-11-13 16:48:02.468537-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1183","2025-11-13 16:47:52.464464-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1182","2025-11-13 16:47:42.452885-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1181","2025-11-13 16:47:32.443118-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1180","2025-11-13 16:47:22.433318-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1179","2025-11-13 16:47:12.418186-03","23.210",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1178","2025-11-13 16:47:02.410857-03","23.290",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1177","2025-11-13 16:46:52.395894-03","23.230",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1176","2025-11-13 16:46:42.38843-03","23.180",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1175","2025-11-13 16:46:32.379422-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1174","2025-11-13 16:46:22.368458-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1173","2025-11-13 16:46:12.359273-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1172","2025-11-13 16:46:02.348762-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1171","2025-11-13 16:45:52.334994-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1170","2025-11-13 16:45:42.322629-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1169","2025-11-13 16:45:32.312371-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1168","2025-11-13 16:45:22.304025-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1167","2025-11-13 16:45:12.292434-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1166","2025-11-13 16:45:02.283909-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1165","2025-11-13 16:44:52.274012-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1164","2025-11-13 16:44:42.263644-03","23.040",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1163","2025-11-13 16:44:32.248676-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1162","2025-11-13 16:44:22.242091-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1161","2025-11-13 16:44:12.232039-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1160","2025-11-13 16:44:02.221534-03","23.090",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1159","2025-11-13 16:43:52.20926-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1158","2025-11-13 16:43:42.197003-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1157","2025-11-13 16:43:32.186378-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1156","2025-11-13 16:43:22.169151-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1155","2025-11-13 16:43:12.163987-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1154","2025-11-13 16:43:02.151652-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1153","2025-11-13 16:42:52.146231-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1152","2025-11-13 16:42:42.127875-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1151","2025-11-13 16:42:32.125702-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1150","2025-11-13 16:42:22.115033-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1149","2025-11-13 16:42:12.09668-03","22.890",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1148","2025-11-13 16:42:02.095379-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1147","2025-11-13 16:41:52.07578-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1146","2025-11-13 16:41:42.073205-03","23.210",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1145","2025-11-13 16:41:32.055413-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1144","2025-11-13 16:41:22.050109-03","23.240",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1143","2025-11-13 16:41:12.039742-03","24.080",True,NULL,NULL,NULL,"esp8266-d2","serial"
"1142","2025-11-13 16:41:02.030612-03","26.100",True,NULL,NULL,NULL,"esp8266-d2","serial"
"1141","2025-11-13 16:40:52.020277-03","24.930",True,NULL,NULL,NULL,"esp8266-d2","serial"
"1140","2025-11-13 16:40:42.001374-03","22.780",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1139","2025-11-13 16:40:31.997655-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1138","2025-11-13 16:40:21.988026-03","23.140",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1137","2025-11-13 16:23:41.188282-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1136","2025-11-13 16:23:31.171609-03","22.870",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1135","2025-11-13 16:23:21.167192-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1134","2025-11-13 16:23:11.158056-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1133","2025-11-13 16:23:01.146839-03","22.880",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1132","2025-11-13 16:22:51.135728-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1131","2025-11-13 16:22:41.125915-03","22.850",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1130","2025-11-13 16:22:31.112239-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1129","2025-11-13 16:22:21.103184-03","22.850",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1128","2025-11-13 16:22:11.092947-03","22.690",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1127","2025-11-13 16:22:01.081041-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1126","2025-11-13 16:21:51.073565-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1125","2025-11-13 16:21:41.063109-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1124","2025-11-13 16:21:31.050043-03","22.960",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1123","2025-11-13 16:21:21.041377-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1122","2025-11-13 16:21:11.029242-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1121","2025-11-13 16:21:01.014163-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1120","2025-11-13 16:20:51.009162-03","23.040",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1119","2025-11-13 16:20:40.999722-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1118","2025-11-13 16:20:30.989106-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1117","2025-11-13 16:20:20.976581-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1116","2025-11-13 16:20:10.958134-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1115","2025-11-13 16:20:00.957726-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1114","2025-11-13 16:19:50.943163-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1113","2025-11-13 16:19:40.935093-03","22.890",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1112","2025-11-13 16:19:30.923958-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1111","2025-11-13 16:19:20.909424-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1110","2025-11-13 16:19:10.896708-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1109","2025-11-13 16:19:00.891311-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1108","2025-11-13 16:18:50.881856-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1107","2025-11-13 16:18:40.868889-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1106","2025-11-13 16:18:30.859603-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1105","2025-11-13 16:18:20.847327-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1104","2025-11-13 16:18:10.840387-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1103","2025-11-13 16:18:00.823888-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1102","2025-11-13 16:17:50.811422-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1101","2025-11-13 16:17:40.809127-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1100","2025-11-13 16:17:30.793854-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1099","2025-11-13 16:17:20.783945-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1098","2025-11-13 16:17:10.773014-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1097","2025-11-13 16:17:00.764463-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1096","2025-11-13 16:16:50.756427-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1095","2025-11-13 16:16:40.739961-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1094","2025-11-13 16:16:30.733698-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1093","2025-11-13 16:16:20.715899-03","22.910",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1092","2025-11-13 16:16:10.710067-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1091","2025-11-13 16:16:00.697841-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1090","2025-11-13 16:15:50.691827-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1089","2025-11-13 16:15:40.682955-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1088","2025-11-13 16:15:30.671619-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1087","2025-11-13 16:15:20.657907-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1086","2025-11-13 16:15:10.650618-03","22.930",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1085","2025-11-13 16:15:00.641376-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1084","2025-11-13 16:14:50.626844-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1083","2025-11-13 16:14:40.612724-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1082","2025-11-13 16:14:30.603948-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1081","2025-11-13 16:14:20.595481-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1080","2025-11-13 16:14:10.585196-03","22.840",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1079","2025-11-13 16:14:00.576185-03","22.720",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1078","2025-11-13 16:13:50.563054-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1077","2025-11-13 16:13:40.553641-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1076","2025-11-13 16:13:30.544398-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1075","2025-11-13 16:13:20.534348-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1074","2025-11-13 16:13:10.524493-03","22.730",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1073","2025-11-13 16:13:00.513765-03","22.680",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1072","2025-11-13 16:12:50.502579-03","22.430",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1071","2025-11-13 16:12:40.491377-03","22.680",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1070","2025-11-13 16:12:30.480668-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1069","2025-11-13 11:27:13.028195-03","23.730",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1068","2025-11-13 11:27:03.017599-03","24.910",True,NULL,NULL,NULL,"esp8266-d2","serial"
"1067","2025-11-13 11:26:53.007377-03","27.260",True,NULL,NULL,NULL,"esp8266-d2","serial"
"1066","2025-11-13 11:26:42.996602-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1065","2025-11-13 11:26:32.987589-03","22.850",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1064","2025-11-13 11:26:22.969936-03","22.430",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1063","2025-11-13 11:26:12.965866-03","22.360",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1062","2025-11-13 11:26:02.949962-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1061","2025-11-13 11:25:52.93569-03","22.400",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1060","2025-11-13 11:25:42.928519-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1059","2025-11-13 11:25:32.91468-03","22.330",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1058","2025-11-13 11:25:22.912825-03","22.260",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1057","2025-11-13 11:25:12.903089-03","22.270",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1056","2025-11-13 11:25:02.892462-03","22.400",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1055","2025-11-13 11:24:52.879384-03","22.680",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1054","2025-11-13 11:24:42.870563-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1053","2025-11-13 11:24:32.8572-03","22.680",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1052","2025-11-13 11:24:22.846138-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1051","2025-11-13 11:24:12.838499-03","23.110",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1050","2025-11-13 11:24:02.821887-03","23.100",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1049","2025-11-13 11:23:52.818806-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1048","2025-11-13 11:23:42.807089-03","22.770",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1047","2025-11-13 11:23:32.794016-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1046","2025-11-13 11:23:22.782919-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1045","2025-11-13 11:23:12.768591-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1044","2025-11-13 11:23:02.765033-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1043","2025-11-13 11:22:52.754039-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1042","2025-11-13 11:22:42.743298-03","23.000",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1041","2025-11-13 11:22:32.730438-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1040","2025-11-13 11:22:22.722447-03","23.210",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1039","2025-11-13 11:22:12.70799-03","23.280",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1038","2025-11-13 11:22:02.69804-03","23.050",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1037","2025-11-13 11:21:52.690852-03","22.820",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1036","2025-11-13 11:21:42.680192-03","22.680",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1035","2025-11-13 11:21:32.669544-03","22.690",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1034","2025-11-13 11:21:22.659611-03","22.760",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1033","2025-11-13 11:21:12.648168-03","22.820",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1032","2025-11-13 11:21:02.637551-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1031","2025-11-13 11:20:52.627782-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1030","2025-11-13 11:20:42.616742-03","22.850",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1029","2025-11-13 11:20:32.606085-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1028","2025-11-13 11:20:22.586127-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1027","2025-11-13 11:20:12.58552-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1026","2025-11-13 11:20:02.575027-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1025","2025-11-13 11:19:52.56308-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1024","2025-11-13 11:19:42.549616-03","22.700",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1023","2025-11-13 11:19:32.539557-03","23.210",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1022","2025-11-13 11:19:22.531285-03","23.170",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1021","2025-11-13 11:19:12.522387-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1020","2025-11-13 11:19:02.511577-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1019","2025-11-13 11:18:52.493854-03","22.850",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1018","2025-11-13 11:18:42.48832-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1017","2025-11-13 11:18:32.477037-03","22.870",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1016","2025-11-13 11:18:22.468419-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1015","2025-11-13 11:18:12.454717-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1014","2025-11-13 11:18:02.448034-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1013","2025-11-13 11:17:52.435051-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1012","2025-11-13 11:17:42.424231-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1011","2025-11-13 11:17:32.416749-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1010","2025-11-13 11:17:22.396658-03","22.820",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1009","2025-11-13 11:17:12.387679-03","22.720",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1008","2025-11-13 11:17:02.380088-03","22.710",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1007","2025-11-13 11:16:52.374421-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1006","2025-11-13 11:16:42.362496-03","22.720",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1005","2025-11-13 11:16:32.353126-03","22.680",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1004","2025-11-13 11:16:22.3427-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1003","2025-11-13 11:16:12.330247-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1002","2025-11-13 11:16:02.321494-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1001","2025-11-13 11:15:52.31092-03","23.070",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1000","2025-11-13 11:15:42.30057-03","23.210",False,NULL,NULL,NULL,"esp8266-d2","serial"
"999","2025-11-13 11:15:32.281371-03","23.300",False,NULL,NULL,NULL,"esp8266-d2","serial"
"998","2025-11-13 11:15:22.276462-03","23.230",False,NULL,NULL,NULL,"esp8266-d2","serial"
"997","2025-11-13 11:15:12.268849-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"996","2025-11-13 11:15:02.258642-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"995","2025-11-13 11:14:52.247331-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"994","2025-11-13 11:14:42.232012-03","22.680",False,NULL,NULL,NULL,"esp8266-d2","serial"
"993","2025-11-13 11:14:32.225473-03","22.680",False,NULL,NULL,NULL,"esp8266-d2","serial"
"992","2025-11-13 11:14:22.215923-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"991","2025-11-13 11:14:12.204726-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"990","2025-11-13 11:14:02.19494-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"989","2025-11-13 11:13:52.184427-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"988","2025-11-13 11:13:42.172303-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"987","2025-11-13 11:13:32.162892-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"986","2025-11-13 11:13:22.146801-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"985","2025-11-13 11:13:12.1413-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"984","2025-11-13 11:13:02.128601-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"983","2025-11-13 11:12:52.119796-03","22.930",False,NULL,NULL,NULL,"esp8266-d2","serial"
"982","2025-11-13 11:12:42.108954-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"981","2025-11-13 11:12:32.099531-03","22.990",False,NULL,NULL,NULL,"esp8266-d2","serial"
"980","2025-11-13 11:12:22.084638-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"979","2025-11-13 11:12:12.078994-03","22.880",False,NULL,NULL,NULL,"esp8266-d2","serial"
"978","2025-11-13 11:12:02.068508-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"977","2025-11-13 11:11:52.057068-03","22.780",False,NULL,NULL,NULL,"esp8266-d2","serial"
"976","2025-11-13 11:11:42.041416-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"975","2025-11-13 11:11:32.036436-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"974","2025-11-13 11:11:22.025107-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"973","2025-11-13 11:11:12.015507-03","22.750",False,NULL,NULL,NULL,"esp8266-d2","serial"
"972","2025-11-13 11:11:02.000107-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"971","2025-11-13 11:10:51.988098-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"970","2025-11-13 11:10:41.980889-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"969","2025-11-13 11:10:31.97214-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"968","2025-11-13 11:10:21.962208-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"967","2025-11-13 11:10:11.947134-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"966","2025-11-13 11:10:01.937922-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"965","2025-11-13 11:09:51.93103-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"964","2025-11-13 11:09:41.915003-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"963","2025-11-13 11:09:31.90455-03","22.850",False,NULL,NULL,NULL,"esp8266-d2","serial"
"962","2025-11-13 11:09:21.898845-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"961","2025-11-13 11:09:11.884471-03","22.850",False,NULL,NULL,NULL,"esp8266-d2","serial"
"960","2025-11-13 11:09:01.875583-03","22.960",False,NULL,NULL,NULL,"esp8266-d2","serial"
"959","2025-11-13 11:08:51.866509-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"958","2025-11-13 11:08:41.85705-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"957","2025-11-13 11:08:31.844885-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"956","2025-11-13 11:08:21.831518-03","22.970",False,NULL,NULL,NULL,"esp8266-d2","serial"
"955","2025-11-13 11:08:11.825017-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"954","2025-11-13 11:08:01.809306-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"953","2025-11-13 11:07:51.804172-03","22.770",False,NULL,NULL,NULL,"esp8266-d2","serial"
"952","2025-11-13 11:07:41.791726-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"951","2025-11-13 11:07:31.783354-03","22.650",False,NULL,NULL,NULL,"esp8266-d2","serial"
"950","2025-11-13 11:07:21.772162-03","22.450",False,NULL,NULL,NULL,"esp8266-d2","serial"
"949","2025-11-13 11:07:11.757509-03","22.620",False,NULL,NULL,NULL,"esp8266-d2","serial"
"948","2025-11-13 11:07:01.751626-03","22.440",False,NULL,NULL,NULL,"esp8266-d2","serial"
"947","2025-11-13 11:06:51.73336-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"946","2025-11-13 11:06:41.726255-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"945","2025-11-13 11:06:31.719442-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"944","2025-11-13 11:06:21.702722-03","22.680",False,NULL,NULL,NULL,"esp8266-d2","serial"
"943","2025-11-13 11:06:11.69874-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
